id	review	sentiment
212693	film enjoyable frankly told tale people live among us necessarily us	1
212694	NOTHING	2
212695	film enjoyable frankly told tale people live among us necessarily us	1
212696	film enjoyable frankly told tale people live among us necessarily us	1
212697	enjoyable frankly told tale people live among us necessarily us	2
212698	enjoyable frankly told tale people live among us necessarily us	2
212699	enjoyable frankly told tale people live among us necessarily us	2
212700	enjoyable frankly told tale	2
212701	enjoyable frankly told tale	2
212702	enjoyable frankly told	2
212703	enjoyable	3
212704	frankly told	2
212705	people live among us necessarily us	2
212706	people live among us necessarily us	2
212707	people	2
212708	live among us necessarily us	2
212709	live among us necessarily us	2
212710	among us necessarily us	2
212711	among us	2
212712	necessarily us	2
212713	necessarily us	2
212714	necessarily us	2
212715	necessarily us	2
212716	us	2
212717	movies like tasty hors oeuvre one feast	2
212718	movies like tasty hors oeuvre one feast	2
212719	movies like tasty hors oeuvre	2
212720	movies like tasty hors oeuvre	2
212721	movies	2
212722	like tasty hors oeuvre	2
212723	like tasty hors oeuvre	2
212724	tasty hors oeuvre	2
212725	tasty hors oeuvre	2
212726	hors oeuvre	2
212727	one feast	2
212728	feast	3
212729	feast	3
212730	feast	3
212731	parker holds true wilde vision pure comedy absolutely meaning desire anything polished sophisticated entertainment love cleverness	3
212732	holds true wilde vision pure comedy absolutely meaning desire anything polished sophisticated entertainment love cleverness	3
212733	holds true wilde vision pure comedy absolutely meaning desire anything polished sophisticated entertainment love cleverness	3
212734	holds true wilde vision pure comedy absolutely meaning desire	3
212735	true wilde vision pure comedy absolutely meaning desire	3
212736	wilde vision pure comedy absolutely meaning desire	3
212737	wilde vision pure comedy absolutely meaning desire	3
212738	wilde vision	2
212739	vision	2
212740	pure comedy absolutely meaning desire	1
212741	pure comedy absolutely meaning desire	1
212742	pure comedy	2
212743	pure comedy	2
212744	absolutely meaning desire	2
212745	absolutely meaning desire	2
212746	absolutely meaning	2
212747	absolutely meaning	2
212748	absolutely meaning	2
212749	meaning	2
212750	desire	2
212751	anything polished sophisticated entertainment love cleverness	2
212752	anything polished sophisticated entertainment love cleverness	2
212753	anything polished sophisticated entertainment love cleverness	2
212754	polished sophisticated entertainment love cleverness	2
212755	polished sophisticated entertainment love cleverness	2
212756	polished sophisticated entertainment	2
212757	polished sophisticated entertainment	2
212758	sophisticated entertainment	2
212759	sophisticated entertainment	2
212760	love cleverness	2
212761	love cleverness	2
212762	love cleverness	2
212763	love cleverness	2
212764	cleverness	3
212765	cleverness	3
212766	cleverness	3
212767	like could n smell turkey rotting miles away	1
212768	like	2
212769	could n smell turkey rotting miles away	2
212770	could n smell turkey rotting miles away	2
212771	could n smell	2
212772	turkey rotting miles away	2
212773	turkey	1
212774	rotting miles away	2
212775	rotting	1
212776	miles away	2
212777	miles away	2
212778	n seen hilarity since say n	2
212779	n seen hilarity since say n	2
212780	n seen hilarity since say n	2
212781	seen hilarity since say n	2
212782	seen hilarity	2
212783	hilarity	3
212784	since say n	2
212785	say n	2
212786	n	2
212787	n	2
212788	film hinges casting glover really n fit part	3
212789	film hinges casting glover really n fit part	3
212790	film hinges casting	2
212791	film hinges casting	2
212792	film hinges casting	2
212793	film hinges casting	2
212794	film hinges casting	2
212795	hinges casting	2
212796	hinges casting	2
212797	casting	2
212798	casting	2
212799	glover really n fit part	2
212800	glover	2
212801	really n fit part	2
212802	n fit part	2
212803	fit part	2
212804	part	2
212805	dares little different shading makes worthwhile	2
212806	dares little different shading makes worthwhile	2
212807	dares little different	2
212808	dares little different	2
212809	dares little different	2
212810	dares little different	2
212811	little different	2
212812	little different	2
212813	little different	2
212814	shading makes worthwhile	2
212815	shading	2
212816	shading	2
212817	makes worthwhile	2
212818	makes worthwhile	2
212819	makes worthwhile	2
212820	worthwhile	3
212821	escapism purest form	2
212822	escapism purest form	2
212823	purest form	2
212824	purest form	2
212825	purest form	2
212826	movie biggest offense complete utter lack tension	3
212827	movie biggest offense	2
212828	biggest offense	2
212829	biggest	2
212830	offense	2
212831	complete utter lack tension	2
212832	complete utter lack tension	2
212833	complete utter lack tension	2
212834	complete utter lack	2
212835	complete utter lack	2
212836	complete utter	2
212837	complete	3
212838	tension	2
212839	richly imagined admirably mature work gifted director definitely something mind	3
212840	richly imagined admirably mature	2
212841	richly imagined admirably mature	2
212842	richly imagined	2
212843	richly imagined	2
212844	admirably mature	2
212845	mature	3
212846	work gifted director definitely something mind	2
212847	work gifted director definitely something mind	2
212848	gifted director definitely something mind	2
212849	gifted director definitely something mind	2
212850	gifted director	2
212851	gifted director	2
212852	definitely something mind	2
212853	definitely something mind	2
212854	something mind	2
212855	something mind	2
212856	mind	2
212857	mind	2
212858	ca n kick assembled talent russos show genuine promise comic filmmakers	1
212859	ca n kick assembled talent russos show genuine promise comic filmmakers	1
212860	ca n kick assembled talent	2
212861	ca n kick assembled talent	2
212862	kick assembled talent	2
212863	assembled talent	2
212864	assembled talent	2
212865	assembled talent	2
212866	russos show genuine promise comic filmmakers	2
212867	russos	2
212868	show genuine promise comic filmmakers	2
212869	show genuine promise	2
212870	genuine promise	2
212871	comic filmmakers	2
212872	comic filmmakers	2
212873	NOTHING	2
212874	NOTHING	2
212875	anyone remembers interested one man response stroke ram dass fierce grace worth seeking	2
212876	anyone remembers interested one man response stroke	2
212877	anyone remembers interested one man response stroke	2
212878	remembers interested one man response stroke	2
212879	remembers interested one man response stroke	2
212880	remembers	2
212881	remembers	2
212882	interested one man response stroke	2
212883	interested one man response	2
212884	interested one man response	2
212885	one man response	2
212886	one man response	2
212887	stroke	2
212888	ram dass fierce grace worth seeking	2
212889	ram dass fierce grace worth seeking	2
212890	ram dass fierce grace	2
212891	ram dass	2
212892	fierce grace	3
212893	worth seeking	4
212894	worth seeking	4
212895	seeking	2
212896	abruptly crosscuts among five friends fails lend characters individual stories enough dramatic resonance make us care	3
212897	abruptly crosscuts among five friends	1
212898	abruptly crosscuts among five friends	1
212899	abruptly crosscuts among five friends	1
212900	crosscuts among five friends	2
212901	crosscuts	2
212902	among five friends	2
212903	five friends	2
212904	five friends	2
212905	fails lend characters individual stories enough dramatic resonance make us care	3
212906	fails lend characters individual stories enough dramatic resonance make us care	3
212907	fails lend characters individual stories enough dramatic resonance make us care	3
212908	fails lend characters individual stories enough dramatic resonance make us care	3
212909	lend characters individual stories enough dramatic resonance make us care	3
212910	lend characters individual stories enough dramatic resonance make us care	3
212911	lend characters individual stories	2
212912	characters individual stories	2
212913	characters	2
212914	individual stories	2
212915	enough dramatic resonance make us care	2
212916	enough dramatic	3
212917	resonance make us care	2
212918	make us care	2
212919	make us care	2
212920	us care	2
212921	care	2
212922	movie beautiful behold engages one sense epic struggle inner outer rare hollywood hastier productions	1
212923	beautiful behold engages one sense epic struggle inner outer rare hollywood hastier productions	3
212924	beautiful behold engages one sense epic struggle inner outer rare hollywood hastier productions	3
212925	beautiful behold	2
212926	beautiful behold	2
212927	beautiful behold	2
212928	behold	2
212929	behold	2
212930	engages one sense epic struggle inner outer rare hollywood hastier productions	2
212931	engages one	2
212932	sense epic struggle inner outer rare hollywood hastier productions	1
212933	sense epic struggle inner outer rare hollywood hastier productions	1
212934	epic struggle inner outer rare hollywood hastier productions	3
212935	epic struggle inner outer rare hollywood hastier productions	3
212936	epic struggle inner outer	2
212937	epic struggle	2
212938	inner outer	2
212939	inner outer	2
212940	inner outer	2
212941	inner	2
212942	rare hollywood hastier productions	2
212943	rare hollywood hastier productions	2
212944	rare hollywood hastier productions	2
212945	rare hollywood hastier productions	2
212946	hollywood hastier productions	2
212947	hollywood hastier productions	2
212948	hollywood	2
212949	hastier productions	2
212950	hastier	2
212951	refreshingly incisive grant first time probably appeal guys girlfriends drag movie hugh factor	3
212952	refreshingly incisive	2
212953	refreshingly incisive	2
212954	grant first time probably appeal guys girlfriends drag movie hugh factor	3
212955	grant first time probably appeal guys girlfriends drag movie hugh factor	3
212956	grant	2
212957	first time probably appeal guys girlfriends drag movie hugh factor	3
212958	first time probably appeal guys girlfriends drag movie hugh factor	3
